Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"58075","1","2019-08-23 11:57:08","0","23","<linear-regression><self-study>","1",""
"62661","1","2019-11-04 15:48:26","0","16","<machine-learning><python><predictive-modeling><geospatial>","0",""
"62662","1","2019-11-04 16:24:07","1","107","<markov>","1","2"
"62663","1","2019-11-04 16:41:16","0","30","<machine-learning><python><neural-network><time-series><forecasting>","0",""
"62664","1","2019-11-04 16:48:02","1","77","<machine-learning><lightgbm>","0",""
"62667","1","2019-11-04 17:41:26","0","15","<r><hurdle-model><marginal-effects>","0",""
"62671","1","2019-11-04 19:21:58","0","15","<machine-learning><neural-network><deep-learning><reinforcement-learning><backpropagation>","0",""
"62674","1","2019-11-04 20:07:11","0","29","<scikit-learn><nlp><feature-selection><feature-engineering>","0",""
"62676","1","2019-11-04 21:00:01","0","15","<keras><tensorflow><transfer-learning>","0",""
"62677","1","2019-11-04 21:01:52","1","30","<neural-network><keras><loss-function>","0","1"
"62678","1","2019-11-04 21:26:39","0","11","<machine-learning><time-series>","0",""
"62680","1","2019-11-04 23:35:53","0","17","<deep-learning><reinforcement-learning>","0","1"
"62681","1","2019-11-05 00:19:59","1","28","<machine-learning><xgboost><feature-engineering>","0",""
"62686","1","2019-11-05 01:52:48","0","11","<machine-learning><fuzzy-logic>","0",""
"62687","1","2019-11-05 01:56:08","0","35","<python><clustering><k-means><unsupervised-learning><pyspark>","2",""
"62689","1","2019-11-05 02:26:49","2","171","<machine-learning><python><deep-learning><opencv>","1",""
"62690","1","2019-11-05 02:44:41","0","21","<sequence-to-sequence><attention-mechanism>","0",""
"62691","1","2019-11-05 04:45:01","1","32","<visualization>","1",""
"62694","1","2019-11-05 06:11:46","3","561","<python><ipython><scala>","2",""
"62697","1","2019-11-05 07:36:44","0","65","<machine-learning><neural-network><deep-learning><cnn><prediction>","0",""
"62698","1","2019-11-05 08:38:48","0","143","<keras><multilabel-classification><multitask-learning><multi-output>","1",""
"62699","1","2019-11-05 10:13:51","2","58","<python><neural-network><keras><prediction><autoencoder>","0",""
"62701","1","2019-11-05 11:28:45","1","21","<regression><normalization><lasso>","1","1"
"62706","1","2019-11-05 12:08:06","0","27","<nlp><multilabel-classification><dimensionality-reduction>","1",""
"62709","1","2019-11-05 13:01:27","0","20","<python><deep-learning><keras><cnn>","0",""
"62710","1","2019-11-05 13:12:05","0","32","<k-means>","1",""
"62712","1","2019-11-05 14:03:12","0","6","<python><natural-language-process><machine-translation>","0",""
"62719","1","2019-11-05 15:32:38","2","34","<python><dataset><pandas>","1",""
"62720","1","2019-11-05 15:52:25","0","13","<keras><loss-function><activation-function><inception>","0",""
"62723","1","2019-11-05 16:53:53","0","28","<python><scikit-learn><statistics><logistic-regression><linear-algebra>","0",""
"62725","1","2019-11-05 17:16:56","1","46","<classification>","2",""
"62728","1","2019-11-05 17:43:53","2","30","<machine-learning><python><keras><convnet><image-classification>","0","1"
"62730","1","2019-11-05 18:56:41","0","20","<nlp><bert>","0",""
"62733","1","2019-11-05 20:18:23","0","294","<dataset><anomaly-detection>","1",""
"62734","1","2019-11-05 21:00:42","0","70","<machine-learning><classification>","1",""
"62737","1","2019-11-05 21:37:13","1","41","<machine-learning>","1","1"
"62740","1","2019-11-05 23:31:20","0","17","<machine-learning><deep-learning><cnn><image-classification>","0",""
"62742","1","2019-11-06 00:05:48","2","106","<machine-learning><python><scikit-learn><regression><feature-selection>","0",""
"62745","1","2019-11-06 02:04:45","2","53","<gradient-descent>","1",""
"62746","1","2019-11-06 02:27:22","0","7","<machine-learning><deep-learning><reinforcement-learning><dqn><openai-gym>","0",""
"62747","1","2019-11-06 02:52:34","1","75","<machine-learning><neural-network><cnn><rnn>","1",""
"62748","1","2019-11-06 04:55:53","0","30","<deep-learning><nlp><natural-language-process><databases><deep-network>","0",""
"66111","1","2020-01-08 13:39:33","2","37","<nlp><similarity><cosine-distance><doc2vec>","1","1"
"66112","1","2020-01-08 13:51:05","1","49","<pytorch><pyro><bayesian-neural-network>","0",""
"66113","1","2020-01-08 14:10:29","1","13","<machine-learning><tensorflow>","0",""
"66117","1","2020-01-08 15:26:59","2","21","<keras><lstm><recurrent-neural-net>","0",""
"66118","1","2020-01-08 15:59:48","2","18","<apache-spark><hive>","0",""
"66119","1","2020-01-08 18:13:12","1","31","<classification><image>","0",""
"66120","1","2020-01-08 18:45:56","3","27","<neural-network><tensorflow><generative-models>","1","1"
"66122","1","2020-01-08 19:48:01","2","15","<data-mining><data-cleaning><correlation>","0",""
"66124","1","2020-01-08 19:57:12","0","27","<machine-learning><statistics><variance>","1",""
"49653","1","2019-04-20 22:38:53","0","301","<machine-learning><python><tensorflow><mnist>","0",""
"49655","1","2019-04-20 23:55:27","0","305","<cnn><pytorch>","1",""
"49656","1","2019-04-21 00:54:42","0","22","<deep-learning><nlp><natural-language-process><language-model>","0",""
"49658","1","2019-04-21 02:05:27","0","66","<svm><boosting><svr>","0",""
"49661","1","2019-04-21 02:23:37","2","326","<pca><dimensionality-reduction><distance>","1","2"
"49666","1","2019-04-21 06:31:19","5","406","<neural-network><gradient-descent><activation-function>","2","1"
"49668","1","2019-04-21 09:15:34","1","481","<machine-learning-model><imbalanced-learn>","1",""
"49669","1","2019-04-21 09:24:45","3","182","<python>","1",""
"49671","1","2019-04-21 10:53:01","0","53","<r><clustering><k-means><dbscan>","1",""
"49673","1","2019-04-21 11:34:55","1","10","<cnn>","0",""
"49674","1","2019-04-21 12:43:46","1","54","<machine-learning><similarity><model-selection>","2",""
"49675","1","2019-04-21 12:47:32","0","54","<pytorch><transfer-learning><inception><torch><finetuning>","0",""
"49676","1","2019-04-21 13:20:37","1","184","<machine-learning><neural-network><deep-learning><cnn><structured-data>","1",""
"49680","1","2019-04-21 14:53:44","1","83","<python><hyperparameter-tuning><bayesian><grid-search>","1",""
"49682","1","2019-04-21 15:48:27","0","36","<machine-learning><neural-network><deep-learning><rnn><machine-translation>","1",""
"49683","1","2019-04-21 16:15:45","3","215","<machine-learning><scikit-learn><sampling>","2",""
"49685","1","2019-04-21 16:40:27","0","126","<machine-learning><python><regression><plotting>","0",""
"49686","1","2019-04-21 16:54:15","0","83","<dataset><pandas>","1",""
"49688","1","2019-04-21 18:05:23","1","148","<machine-learning><python><time-series><regression><forecasting>","0",""
"49689","1","2019-04-21 19:15:47","0","7","<evolutionary-algorithms>","0",""
"49693","1","2019-04-21 20:06:22","0","58","<r><time-series><data-analysis>","2","1"
"49695","1","2019-04-21 21:08:19","0","74","<momentum>","0",""
"49697","1","2019-04-21 22:44:23","0","167","<python><random-forest><feature-extraction>","1",""
"49700","1","2019-04-22 01:01:08","1","444","<python><classification><keras><k-means>","1",""
"49702","1","2019-04-22 02:25:28","0","11","<regression>","0",""
"49706","1","2019-04-22 05:36:41","0","25","<machine-learning><deep-learning><keras>","0",""
"49709","1","2019-04-22 09:25:25","2","511","<neural-network><deep-learning><convnet><autoencoder>","1",""
"49710","1","2019-04-22 09:42:39","0","160","<model-selection><pytorch><caffe><torch><vgg16>","0",""
"49711","1","2019-04-22 09:53:55","1","48","<machine-learning><keras><loss-function>","0",""
"49712","1","2019-04-22 10:41:28","7","1070","<nlp><natural-language-process><stanford-nlp>","1","0"
"49715","1","2019-04-22 14:10:32","0","13","<bigdata>","0",""
"49718","1","2019-04-22 14:35:02","0","37","<machine-learning><preprocessing><feature-scaling>","1",""
"49720","1","2019-04-22 15:56:36","1","68","<machine-learning><neural-network><deep-learning><lstm><supervised-learning>","1",""
"49721","1","2019-04-22 16:02:27","0","42","<machine-learning><pandas><normalization><k-nn>","1",""
"49723","1","2019-04-22 17:08:26","0","24","<machine-learning><dataset><supervised-learning>","1",""
"45698","1","2019-02-16 17:38:01","2","1141","<keras><scikit-learn><cross-validation>","1","2"
"45702","1","2019-02-16 20:05:03","3","55","<neural-network><optimization>","1","0"
"45703","1","2019-02-16 21:43:32","8","326","<linear-regression><terminology>","3","2"
"45711","1","2019-02-17 04:41:27","4","966","<python><distribution><matplotlib><image>","1","2"
"45713","1","2019-02-17 09:06:47","2","57","<regression><linear-regression><data-science-model>","1",""
"45714","1","2019-02-17 10:13:20","1","22","<machine-learning><statistics>","0",""
"45716","1","2019-02-17 12:52:43","2","290","<machine-learning><python><classification>","1",""
"45718","1","2019-02-17 13:07:47","2","371","<machine-learning><python><reinforcement-learning><backpropagation><pytorch>","0",""
"45719","1","2019-02-17 13:24:50","1","34","<autoencoder>","0",""
"45720","1","2019-02-17 16:45:39","1","253","<python><nlp>","0",""
"45721","1","2019-02-17 17:09:15","1","18","<regression><lstm><cnn>","0",""
"45725","1","2019-02-17 18:28:15","4","40","<machine-learning><python><normalization>","1",""
"45726","1","2019-02-17 19:06:30","1","9406","<python><anaconda>","1",""
"45728","1","2019-02-17 19:20:14","3","165","<machine-learning><python><scikit-learn><svm>","1",""
"45729","1","2019-02-17 20:11:09","0","1048","<python><regression><pandas><correlation>","1",""
"45731","1","2019-02-17 21:01:31","2","457","<image-classification><transfer-learning>","1",""
"45735","1","2019-02-18 00:30:49","2","114","<probability><probabilistic-programming>","1",""
"45737","1","2019-02-18 04:03:24","1","26","<machine-learning><deep-learning><tensorflow><computer-vision><convolution>","1",""
"45757","1","2019-02-18 12:29:23","5","332","<reinforcement-learning><dqn><discounted-reward>","2","1"
"45759","1","2019-02-18 14:20:05","1","85","<tensorflow><jupyter><google><cloud><pip>","1",""
"45762","1","2019-02-18 14:58:12","2","45","<cnn><activation-function>","2",""
"45764","1","2019-02-18 15:20:17","3","141","<neural-network><training><cost-function><convergence>","4",""
"45765","1","2019-02-18 15:41:48","1","100","<machine-learning><python><anomaly-detection><data-science-model>","0",""
"45766","1","2019-02-18 15:42:07","1","19","<python><data-mining><pandas><visualization><data-cleaning>","0",""
"45767","1","2019-02-18 16:02:49","1","271","<python><neural-network><cross-validation><sampling>","1",""
"45768","1","2019-02-18 17:29:31","1","430","<evaluation><information-retrieval><metric>","1",""
"45769","1","2019-02-18 17:41:24","1","32","<python><deep-learning><tensorflow><gpu>","0",""
"45773","1","2019-02-18 20:16:36","2","17","<information-retrieval>","0",""
"45774","1","2019-02-18 20:47:09","2","243","<machine-learning><deep-learning><bigdata><model-selection><pac-learning>","2",""
"45776","1","2019-02-18 21:05:09","2","56","<machine-learning><classification><statistics><probability>","1",""
"45781","1","2019-02-18 22:20:03","5","208","<deep-learning><keras><lstm><rnn>","1","2"
"45782","1","2019-02-17 13:41:11","1","13","<lstm>","0",""
"45785","1","2019-02-19 00:44:44","3","147","<machine-learning><deep-learning><training><noise>","0",""
"54483","1","2019-06-25 17:33:51","1","64","<machine-learning><python><keras><time-series><regression>","1",""
"54485","1","2019-06-25 18:35:13","0","201","<keras><convnet>","2",""
"54487","1","2019-06-25 19:15:08","0","41","<machine-learning><python><classification><keras>","0",""
"54488","1","2019-06-25 19:19:52","0","32","<r><statistics>","0","0"
"54489","1","2019-06-25 19:51:24","0","34","<machine-learning><cross-validation><variance><bias>","1",""
"54491","1","2019-06-25 20:14:51","3","2328","<keras>","1","0"
"54492","1","2019-06-25 20:43:10","0","33","<machine-learning><python><scikit-learn><data-science-model>","2",""
"54495","1","2019-06-25 21:02:50","0","22","<machine-learning><anomaly-detection>","0",""
"54496","1","2019-06-25 21:27:05","0","11","<predictive-modeling><prediction><distribution><historgram>","0",""
"54498","1","2019-06-25 21:39:09","0","949","<deep-learning><keras><deep-network>","1",""
"54499","1","2019-06-25 21:59:57","0","16","<machine-learning><python><scikit-learn><visualization><pca>","0",""
"54500","1","2019-06-25 22:29:33","0","16","<r><aggregation>","0",""
"54507","1","2019-06-26 02:06:19","2","1365","<machine-learning><deep-learning><dataset><image-classification><computer-vision>","2",""
"54508","1","2019-06-26 02:22:34","1","17","<svm>","0",""
"54510","1","2019-06-26 05:06:18","1","41","<seaborn>","0",""
"54511","1","2019-06-26 05:36:51","0","600","<deep-learning><keras>","0",""
"54513","1","2019-06-26 06:05:38","2","74","<deep-learning><bayesian><monte-carlo>","1",""
"54515","1","2019-06-26 06:30:32","0","61","<machine-learning><python><classification><model-selection><classifier>","1",""
"54516","1","2019-06-26 06:56:04","0","44","<python><pandas><dataframe><bioinformatics>","0",""
"54517","1","2019-06-26 07:08:48","0","35","<classification><nlp><word2vec><word-embeddings><text>","1","1"
"54521","1","2019-06-26 07:31:48","0","12","<deep-learning><autoencoder><generative-models>","0",""
"54522","1","2019-06-26 08:01:34","0","84","<machine-learning><classification><tensorflow>","0",""
"54524","1","2019-06-26 08:33:58","0","6","<machine-learning><deep-learning>","0",""
"54526","1","2019-06-26 08:45:30","0","19","<machine-learning><neural-network><generative-models><vae><image-size>","0",""
"54529","1","2019-06-26 09:27:10","1","33","<python><pandas><ipython>","1",""
"54532","1","2019-06-26 10:50:38","0","94","<machine-learning><data-mining><dataset><data><data-cleaning>","0",""
"54534","1","2019-06-26 10:54:56","0","23","<image>","2",""
"54535","1","2019-06-26 11:43:34","0","36","<machine-learning><project-planning>","1",""
"54536","1","2019-06-26 11:47:44","1","79","<deep-learning><convolution><backpropagation>","1",""
"54540","1","2019-06-26 12:36:05","1","36","<neural-network><deep-learning>","2","1"
"54541","1","2019-06-26 12:52:47","0","25","<keras>","0",""
"54542","1","2019-06-26 13:06:27","1","162","<python><dropout>","0",""
"54544","1","2019-06-26 13:27:39","0","21","<neural-network><training>","0",""
"54546","1","2019-06-26 14:09:13","2","29","<machine-learning><python><neural-network><deep-learning><transfer-learning>","2",""
"54548","1","2019-06-26 14:32:49","3","1089","<neural-network><deep-learning><faster-rcnn><vgg16>","2","1"
"54549","1","2019-06-26 15:46:45","2","1275","<python><tensorflow><lstm><rnn>","1","1"
"54550","1","2019-06-26 15:48:44","4","239","<gridsearchcv><colab>","1",""
"49730","1","2019-04-22 19:10:19","0","30","<machine-learning><performance>","1",""
"49731","1","2019-04-22 19:30:29","1","227","<python><nlp>","0",""
"49733","1","2019-04-22 19:42:39","0","285","<machine-learning><python><matplotlib><seaborn>","0",""
"49738","1","2019-04-22 20:17:44","0","16","<neural-network><encoding>","0",""
"49739","1","2019-04-22 20:39:21","0","30","<machine-learning><keras>","0",""
"49740","1","2019-04-22 21:43:27","1","43","<classification><mnist>","0",""
